fk_empresa;id_servidor;home_broker;timestamp;metodo;endpoint;status_code;latencia_ms;jitter_ms;packet_loss_percent;upload_mbps;download_mbps;categoria
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/auth/refresh-token;502;60;6.5;0.0;0.3052;11.8808;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/orders/sell;500;5000;6.5;0.0;0.3052;11.8808;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;GET;/api/portfolio/performance;200;2800;2.75;0.0;0.3126;11.8157;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;GET;/api/trades/summary;200;3100;2.75;0.0;0.3126;11.8157;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;GET;/api/quotes/PETR4;502;3000;2.75;0.0;0.3126;11.8157;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;POST;/api/b3/orders;502;400;2.75;0.0;0.3126;11.8157;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;GET;/api/market/orderbook/PETR4;504;3200;2.75;0.0;0.3126;11.8157;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;POST;/api/b3/orders;502;400;2.75;0.0;0.3126;11.8157;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;POST;/api/risk/check;500;130;2.75;0.0;0.3126;11.8157;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;GET;/api/market/orderbook/PETR4;504;3200;2.75;0.0;0.3126;11.8157;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;POST;/api/deposits;504;2600;2.75;0.0;0.3126;11.8157;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:56;POST;/api/orders/buy;201;1300;2.75;0.0;0.3126;11.8157;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;POST;/api/deposits;504;2600;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/b3/session-status;504;600;34.25;0.0;0.316;12.044;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/portfolio/performance;200;2800;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;POST;/api/orders/validate;504;170;34.25;0.0;0.316;12.044;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;POST;/api/risk/check;500;130;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/b3/session-status;504;600;34.25;0.0;0.316;12.044;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/portfolio/performance;200;2800;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/trades/summary;200;3100;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;POST;/api/auth/2fa/verify;503;900;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:13;GET;/api/trades;500;2400;34.25;0.0;0.316;12.044;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/portfolio;500;1900;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/trades/summary;200;3100;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;POST;/api/orders/buy;201;1300;72.5;0.0;0.3218;11.8047;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/portfolio;500;1900;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;POST;/api/orders/validate;504;170;72.5;0.0;0.3218;11.8047;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;POST;/api/deposits;504;2600;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/trades/summary;200;3100;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;POST;/api/risk/check;500;130;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/b3/session-status;504;600;72.5;0.0;0.3218;11.8047;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:42:30;GET;/api/trades/summary;200;3100;72.5;0.0;0.3218;11.8047;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;GET;/api/b3/session-status;504;600;4.25;0.0;0.309;11.8269;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;GET;/api/portfolio/performance;200;2800;4.25;0.0;0.309;11.8269;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;POST;/api/orders/buy;201;1300;4.25;0.0;0.309;11.8269;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;POST;/api/order-preview;503;800;4.25;0.0;0.309;11.8269;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;POST;/api/risk/check;500;130;4.25;0.0;0.309;11.8269;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;GET;/api/trades/summary;200;3100;4.25;0.0;0.309;11.8269;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;POST;/api/order-preview;503;800;4.25;0.0;0.309;11.8269;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;POST;/api/orders/validate;504;170;4.25;0.0;0.309;11.8269;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;GET;/api/account/balance;200;45;4.25;0.0;0.309;11.8269;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:42:47;GET;/api/b3/session-status;504;600;4.25;0.0;0.309;11.8269;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;GET;/api/portfolio/performance;200;2800;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/auth/login;200;1200;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/auth/refresh-token;502;60;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;GET;/api/trades/summary;200;3100;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/risk/check;500;130;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/orders/validate;504;170;36.25;0.0;0.3142;11.8274;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/orders/validate;504;170;36.25;0.0;0.3142;11.8274;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;GET;/api/b3/session-status;504;600;36.25;0.0;0.3142;11.8274;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;POST;/api/risk/check;500;130;36.25;0.0;0.3142;11.8274;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:03;GET;/api/account/balance;200;45;36.25;0.0;0.3142;11.8274;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/b3/orders;502;400;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/orders/buy;201;1300;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/orders/buy;201;1300;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/orders/validate;504;170;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/order-preview;503;800;5.5;0.0;0.3062;11.8364;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;GET;/api/quotes/VALE3;200;2500;5.5;0.0;0.3062;11.8364;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/orders/validate;504;170;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/auth/logout;500;1800;5.5;0.0;0.3062;11.8364;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/orders/validate;504;170;5.5;0.0;0.3062;11.8364;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:20;POST;/api/auth/2fa/verify;503;900;5.5;0.0;0.3062;11.8364;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;DELETE;/api/orders/cancel;503;1000;4.25;0.0;0.3143;11.8298;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;DELETE;/api/orders/cancel;503;1000;4.25;0.0;0.3143;11.8298;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;POST;/api/order-preview;503;800;4.25;0.0;0.3143;11.8298;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;POST;/api/auth/login;200;1200;4.25;0.0;0.3143;11.8298;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;POST;/api/orders/sell;500;5000;4.25;0.0;0.3143;11.8298;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;POST;/api/risk/check;500;130;4.25;0.0;0.3143;11.8298;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;GET;/api/portfolio/performance;200;2800;4.25;0.0;0.3143;11.8298;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;GET;/api/b3/session-status;504;600;4.25;0.0;0.3143;11.8298;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;GET;/api/portfolio/performance;200;2800;4.25;0.0;0.3143;11.8298;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:36;POST;/api/orders/buy;201;1300;4.25;0.0;0.3143;11.8298;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;GET;/api/quotes/VALE3;200;2500;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;POST;/api/auth/refresh-token;502;60;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;GET;/api/portfolio/performance;200;2800;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;GET;/api/portfolio;500;1900;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;POST;/api/orders/validate;504;170;3.0;0.0;0.3015;11.8008;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;GET;/api/account/balance;200;45;3.0;0.0;0.3015;11.8008;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;GET;/api/trades/summary;200;3100;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;POST;/api/risk/check;500;130;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;DELETE;/api/orders/cancel;503;1000;3.0;0.0;0.3015;11.8008;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:43:53;POST;/api/auth/refresh-token;502;60;3.0;0.0;0.3015;11.8008;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/portfolio/performance;200;2800;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;POST;/api/orders/sell;500;5000;9.25;0.0;0.3285;11.8539;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/b3/session-status;504;600;9.25;0.0;0.3285;11.8539;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/trades;500;2400;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;POST;/api/risk/check;500;130;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/trades/summary;200;3100;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/trades;500;2400;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;DELETE;/api/orders/cancel;503;1000;9.25;0.0;0.3285;11.8539;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;GET;/api/trades;500;2400;9.25;0.0;0.3285;11.8539;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:09;DELETE;/api/orders/cancel;503;1000;9.25;0.0;0.3285;11.8539;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;GET;/api/quotes/PETR4;502;3000;11.5;0.0;0.3049;11.8527;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/b3/orders;502;400;11.5;0.0;0.3049;11.8527;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/orders/sell;500;5000;11.5;0.0;0.3049;11.8527;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;GET;/api/portfolio;500;1900;11.5;0.0;0.3049;11.8527;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;GET;/api/portfolio;500;1900;11.5;0.0;0.3049;11.8527;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;GET;/api/trades/summary;200;3100;11.5;0.0;0.3049;11.8527;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/b3/orders;502;400;11.5;0.0;0.3049;11.8527;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/orders/sell;500;5000;11.5;0.0;0.3049;11.8527;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/risk/check;500;130;11.5;0.0;0.3049;11.8527;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:24;POST;/api/orders/validate;504;170;11.5;0.0;0.3049;11.8527;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;GET;/api/market/news;200;700;2.25;0.0;0.298;11.7942;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/auth/logout;500;1800;2.25;0.0;0.298;11.7942;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;GET;/api/portfolio/performance;200;2800;2.25;0.0;0.298;11.7942;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;GET;/api/b3/session-status;504;600;2.25;0.0;0.298;11.7942;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/orders/sell;500;5000;2.25;0.0;0.298;11.7942;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/b3/orders;502;400;2.25;0.0;0.298;11.7942;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;GET;/api/market/news;200;700;2.25;0.0;0.298;11.7942;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/risk/check;500;130;2.25;0.0;0.298;11.7942;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/b3/orders;502;400;2.25;0.0;0.298;11.7942;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:41;POST;/api/orders/sell;500;5000;2.25;0.0;0.298;11.7942;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;GET;/api/quotes/PETR4;502;3000;5.5;0.0;0.3022;11.8662;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;POST;/api/risk/check;500;130;5.5;0.0;0.3022;11.8662;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;POST;/api/auth/2fa/verify;503;900;5.5;0.0;0.3022;11.8662;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;GET;/api/market/orderbook/PETR4;504;3200;5.5;0.0;0.3022;11.8662;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;POST;/api/auth/refresh-token;502;60;5.5;0.0;0.3022;11.8662;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;DELETE;/api/orders/cancel;503;1000;5.5;0.0;0.3022;11.8662;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;POST;/api/risk/check;500;130;5.5;0.0;0.3022;11.8662;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;GET;/api/b3/session-status;504;600;5.5;0.0;0.3022;11.8662;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;DELETE;/api/orders/cancel;503;1000;5.5;0.0;0.3022;11.8662;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:44:57;POST;/api/b3/orders;502;400;5.5;0.0;0.3022;11.8662;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/order-preview;503;800;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;GET;/api/account/balance;200;45;5.75;0.0;0.3007;11.8135;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;GET;/api/account/balance;200;45;5.75;0.0;0.3007;11.8135;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/risk/check;500;130;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;DELETE;/api/orders/cancel;503;1000;5.75;0.0;0.3007;11.8135;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/order-preview;503;800;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/deposits;504;2600;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/auth/refresh-token;502;60;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;GET;/api/market/news;200;700;5.75;0.0;0.3007;11.8135;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:45:13;POST;/api/auth/login;200;1200;5.75;0.0;0.3007;11.8135;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;POST;/api/risk/check;500;130;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;GET;/api/portfolio/performance;200;2800;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;GET;/api/quotes/PETR4;502;3000;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;POST;/api/risk/check;500;130;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;GET;/api/portfolio/performance;200;2800;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;GET;/api/account/balance;200;45;6.5;0.0;0.3089;11.8313;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;POST;/api/auth/login;200;1200;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;POST;/api/auth/refresh-token;502;60;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;GET;/api/b3/session-status;504;600;6.5;0.0;0.3089;11.8313;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:45:30;POST;/api/risk/check;500;130;6.5;0.0;0.3089;11.8313;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;POST;/api/auth/logout;500;1800;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;DELETE;/api/orders/cancel;503;1000;10.75;0.0;0.3172;11.9123;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;GET;/api/trades/summary;200;3100;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;GET;/api/trades;500;2400;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;POST;/api/risk/check;500;130;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;GET;/api/portfolio/performance;200;2800;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;POST;/api/auth/logout;500;1800;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;GET;/api/quotes/PETR4;502;3000;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;DELETE;/api/orders/cancel;503;1000;10.75;0.0;0.3172;11.9123;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:45:47;GET;/api/portfolio;500;1900;10.75;0.0;0.3172;11.9123;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/portfolio;500;1900;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/portfolio;500;1900;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;POST;/api/order-preview;503;800;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;POST;/api/risk/check;500;130;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;POST;/api/risk/check;500;130;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/trades;500;2400;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/market/news;200;700;2.25;0.0;0.3057;11.8799;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/trades;500;2400;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/market/news;200;700;2.25;0.0;0.3057;11.8799;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:46:03;GET;/api/trades/summary;200;3100;2.25;0.0;0.3057;11.8799;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/b3/orders;502;400;34.25;0.0;0.3118;11.8418;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/b3/orders;502;400;34.25;0.0;0.3118;11.8418;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/risk/check;500;130;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/auth/refresh-token;502;60;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;GET;/api/trades/summary;200;3100;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/order-preview;503;800;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;GET;/api/market/orderbook/PETR4;504;3200;34.25;0.0;0.3118;11.8418;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;POST;/api/auth/2fa/verify;503;900;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;GET;/api/trades;500;2400;34.25;0.0;0.3118;11.8418;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:21;GET;/api/market/orderbook/PETR4;504;3200;34.25;0.0;0.3118;11.8418;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/deposits;504;2600;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;GET;/api/b3/session-status;504;600;7.75;0.0;0.3067;11.8437;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/risk/check;500;130;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/auth/login;200;1200;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/auth/logout;500;1800;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;GET;/api/portfolio;500;1900;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;GET;/api/account/balance;200;45;7.75;0.0;0.3067;11.8437;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/risk/check;500;130;7.75;0.0;0.3067;11.8437;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;POST;/api/orders/validate;504;170;7.75;0.0;0.3067;11.8437;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:38;GET;/api/b3/session-status;504;600;7.75;0.0;0.3067;11.8437;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;DELETE;/api/orders/cancel;503;1000;28.5;0.0;0.3082;11.8296;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;DELETE;/api/orders/cancel;503;1000;28.5;0.0;0.3082;11.8296;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;POST;/api/deposits;504;2600;28.5;0.0;0.3082;11.8296;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;GET;/api/trades;500;2400;28.5;0.0;0.3082;11.8296;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;POST;/api/b3/orders;502;400;28.5;0.0;0.3082;11.8296;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;GET;/api/quotes/PETR4;502;3000;28.5;0.0;0.3082;11.8296;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;GET;/api/trades/summary;200;3100;28.5;0.0;0.3082;11.8296;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;GET;/api/b3/session-status;504;600;28.5;0.0;0.3082;11.8296;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;POST;/api/auth/2fa/verify;503;900;28.5;0.0;0.3082;11.8296;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:46:54;GET;/api/account/balance;200;45;28.5;0.0;0.3082;11.8296;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/orders/buy;201;1300;53.0;0.0;0.3079;11.7992;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/orders/buy;201;1300;53.0;0.0;0.3079;11.7992;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/risk/check;500;130;53.0;0.0;0.3079;11.7992;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/orders/buy;201;1300;53.0;0.0;0.3079;11.7992;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/orders/buy;201;1300;53.0;0.0;0.3079;11.7992;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/auth/refresh-token;502;60;53.0;0.0;0.3079;11.7992;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/auth/login;200;1200;53.0;0.0;0.3079;11.7992;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;GET;/api/trades/summary;200;3100;53.0;0.0;0.3079;11.7992;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;POST;/api/b3/orders;502;400;53.0;0.0;0.3079;11.7992;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:47:11;GET;/api/trades;500;2400;53.0;0.0;0.3079;11.7992;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:28;POST;/api/risk/check;500;130;5.5;0.0;0.311;11.8404;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:47:28;POST;/api/orders/buy;201;1300;5.5;0.0;0.311;11.8404;ordens
